screen_id,ekran,screen_document,document_type,runtime_surface,app_route,bff_route,service_route,read_operation_id,command_operation_ids,canonical_operation_id,capability_read,capability_write,contract_file,encje
41.06,Konflikty,14-jakosc-danych-i-integralnosc/41-06-konflikty.md,runtime-screen,yes,/app/data-quality/konflikty,/api/v1/data-quality/konflikty,/v1/data-quality/konflikty,data-quality.conflicts.read,,data-quality.conflicts.read,data-quality.read,,25-kontrakty-domenowe-i-api/data-quality.md,DataQualityConflictsReadResponse / DataQualityConflictsReadData; pola domenowe zgodne z contracts/api-schemas.ts
41.07,Przegląd ręczny,14-jakosc-danych-i-integralnosc/41-07-przeglad-reczny.md,runtime-screen,yes,/app/data-quality/przeglad-reczny,/api/v1/data-quality/przeglad-reczny,/v1/data-quality/przeglad-reczny,data-quality.manual-review.read,,data-quality.manual-review.read,data-quality.read,,25-kontrakty-domenowe-i-api/data-quality.md,DataQualityManualReviewReadResponse / DataQualityManualReviewReadData; pola domenowe zgodne z contracts/api-schemas.ts
41.08,Ponowne przetwarzanie,14-jakosc-danych-i-integralnosc/41-08-ponowne-przetwarzanie.md,runtime-screen,yes,/app/data-quality/ponowne-przetwarzanie,/api/v1/data-quality/ponowne-przetwarzanie,/v1/data-quality/ponowne-przetwarzanie,data-quality.reprocessing.read,,data-quality.reprocessing.read,data-quality.read,,25-kontrakty-domenowe-i-api/data-quality.md,DataQualityReprocessingReadResponse / DataQualityReprocessingReadData; pola domenowe zgodne z contracts/api-schemas.ts
41.09,Rekoncyliacja,14-jakosc-danych-i-integralnosc/41-09-rekoncyliacja.md,runtime-screen,yes,/app/data-quality/rekoncyliacja,/api/v1/data-quality/rekoncyliacja,/v1/data-quality/rekoncyliacja,data-quality.reconciliation.read,,data-quality.reconciliation.read,data-quality.read,,25-kontrakty-domenowe-i-api/data-quality.md,DataQualityReconciliationReadResponse / DataQualityReconciliationReadData; pola domenowe zgodne z contracts/api-schemas.ts
41.10,Warianty jakości danych,14-jakosc-danych-i-integralnosc/41-10-warianty-jakosci-danych.md,storybook-variants,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
50.01,Panel kontekstowy Papa,15-papa-asystent-i-laboratorium-ai/50-01-panel-kontekstowy-papa.md,runtime-screen,yes,/app/papa/panel-kontekstowy-papa,/api/v1/papa/panel-kontekstowy-papa,/v1/papa/panel-kontekstowy-papa,papa.context-panel.read,,papa.context-panel.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaContextPanelReadResponse / PapaContextPanelReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.02,AssistantShell,15-papa-asystent-i-laboratorium-ai/50-02-assistantshell.md,runtime-screen,yes,/app/papa/assistantshell,/api/v1/papa/assistantshell,/v1/papa/assistantshell,papa.assistant-shell.read,,papa.assistant-shell.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaAssistantShellReadResponse / PapaAssistantShellReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.03,Tryby pracy,15-papa-asystent-i-laboratorium-ai/50-03-tryby-pracy.md,policy,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
50.04,Context basket,15-papa-asystent-i-laboratorium-ai/50-04-context-basket.md,runtime-screen,yes,/app/papa/context-basket,/api/v1/papa/context-basket,/v1/papa/context-basket,papa.context-basket.read,,papa.context-basket.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaContextBasketReadResponse / PapaContextBasketReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.05,Odpowiedź Papa,15-papa-asystent-i-laboratorium-ai/50-05-odpowiedz-papa.md,runtime-screen,yes,/app/papa/odpowiedz-papa,/api/v1/papa/odpowiedz-papa,/v1/papa/odpowiedz-papa,papa.answer.read,,papa.answer.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaAnswerReadResponse / PapaAnswerReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.06,Dowody,15-papa-asystent-i-laboratorium-ai/50-06-dowody.md,runtime-screen,yes,/app/papa/dowody,/api/v1/papa/dowody,/v1/papa/dowody,papa.evidence.read,,papa.evidence.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaEvidenceReadResponse / PapaEvidenceReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.07,Confidence,15-papa-asystent-i-laboratorium-ai/50-07-confidence.md,policy,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
50.08,Laboratorium AI,15-papa-asystent-i-laboratorium-ai/50-08-laboratorium-ai.md,runtime-screen,yes,/app/papa/laboratorium-ai,/api/v1/papa/laboratorium-ai,/v1/papa/laboratorium-ai,papa.lab.read,,papa.lab.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaLabReadResponse / PapaLabReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.09,Obserwacje,15-papa-asystent-i-laboratorium-ai/50-09-obserwacje.md,runtime-screen,yes,/app/papa/obserwacje,/api/v1/papa/obserwacje,/v1/papa/obserwacje,papa.observations.read,,papa.observations.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaObservationsReadResponse / PapaObservationsReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.10,Rekomendacje i warianty,15-papa-asystent-i-laboratorium-ai/50-10-rekomendacje-i-warianty.md,storybook-variants,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
50.11,Propozycje AI,15-papa-asystent-i-laboratorium-ai/50-11-propozycje-ai.md,runtime-screen,yes,/app/papa/propozycje-ai,/api/v1/papa/propozycje-ai,/v1/papa/propozycje-ai,papa.proposals.read,,papa.proposals.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaProposalsReadResponse / PapaProposalsReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.12,AI Action Approval,15-papa-asystent-i-laboratorium-ai/50-12-ai-action-approval.md,runtime-screen,yes,/app/papa/ai-action-approval,/api/v1/papa/ai-action-approval,/v1/papa/ai-action-approval,papa.action-approval.read,,papa.action-approval.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaActionApprovalReadResponse / PapaActionApprovalReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.13,AI Actions,15-papa-asystent-i-laboratorium-ai/50-13-ai-actions.md,runtime-screen,yes,/app/papa/ai-actions,/api/v1/papa/ai-actions,/v1/papa/ai-actions,papa.actions.read,,papa.actions.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaActionsReadResponse / PapaActionsReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.14,Zablokowane działania AI,15-papa-asystent-i-laboratorium-ai/50-14-zablokowane-dzialania-ai.md,policy,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
50.15,Historia i pamięć Papa,15-papa-asystent-i-laboratorium-ai/50-15-historia-i-pamiec-papa.md,runtime-screen,yes,/app/papa/historia-i-pamiec-papa,/api/v1/papa/historia-i-pamiec-papa,/v1/papa/historia-i-pamiec-papa,papa.history-memory.read,,papa.history-memory.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaHistoryMemoryReadResponse / PapaHistoryMemoryReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.16,Ustawienia AI i Governance,15-papa-asystent-i-laboratorium-ai/50-16-ustawienia-ai-i-governance.md,runtime-screen,yes,/app/papa/ustawienia-ai-i-governance,/api/v1/papa/ustawienia-ai-i-governance,/v1/papa/ustawienia-ai-i-governance,papa.governance.read,,papa.governance.read,ai.read,,25-kontrakty-domenowe-i-api/papa.md,PapaGovernanceReadResponse / PapaGovernanceReadData; pola domenowe zgodne z contracts/api-schemas.ts
50.17,Warianty Papa,15-papa-asystent-i-laboratorium-ai/50-17-warianty-papa.md,storybook-variants,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
60.01,Organizacja,16-ustawienia-zespol-bezpieczenstwo/60-01-organizacja.md,runtime-screen,yes,/app/settings/organizacja,/api/v1/settings/organizacja,/v1/settings/organizacja,settings.organization.read,,settings.organization.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsOrganizationReadResponse / SettingsOrganizationReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.02,Workspace,16-ustawienia-zespol-bezpieczenstwo/60-02-workspace.md,runtime-screen,yes,/app/settings/workspace,/api/v1/settings/workspace,/v1/settings/workspace,settings.workspace.read,,settings.workspace.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsWorkspaceReadResponse / SettingsWorkspaceReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.03,Członkostwa,16-ustawienia-zespol-bezpieczenstwo/60-03-czlonkostwa.md,runtime-screen,yes,/app/settings/czlonkostwa,/api/v1/settings/czlonkostwa,/v1/settings/czlonkostwa,settings.memberships.read,,settings.memberships.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsMembershipsReadResponse / SettingsMembershipsReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.04,Role i uprawnienia,16-ustawienia-zespol-bezpieczenstwo/60-04-role-i-uprawnienia.md,runtime-screen,yes,/app/settings/role-i-uprawnienia,/api/v1/settings/role-i-uprawnienia,/v1/settings/role-i-uprawnienia,settings.roles.read,,settings.roles.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsRolesReadResponse / SettingsRolesReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.05,Bezpieczeństwo konta,16-ustawienia-zespol-bezpieczenstwo/60-05-bezpieczenstwo-konta.md,runtime-screen,yes,/app/settings/bezpieczenstwo-konta,/api/v1/settings/bezpieczenstwo-konta,/v1/settings/bezpieczenstwo-konta,settings.account-security.read,,settings.account-security.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsAccountSecurityReadResponse / SettingsAccountSecurityReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.06,Sesje,16-ustawienia-zespol-bezpieczenstwo/60-06-sesje.md,runtime-screen,yes,/app/settings/sesje,/api/v1/settings/sesje,/v1/settings/sesje,settings.sessions.read,,settings.sessions.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsSessionsReadResponse / SettingsSessionsReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.07,Audyt,16-ustawienia-zespol-bezpieczenstwo/60-07-audyt.md,runtime-screen,yes,/app/settings/audyt,/api/v1/settings/audyt,/v1/settings/audyt,settings.audit.read,,settings.audit.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsAuditReadResponse / SettingsAuditReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.08,Prywatność,16-ustawienia-zespol-bezpieczenstwo/60-08-prywatnosc.md,runtime-screen,yes,/app/settings/prywatnosc,/api/v1/settings/prywatnosc,/v1/settings/prywatnosc,settings.privacy.read,,settings.privacy.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsPrivacyReadResponse / SettingsPrivacyReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.09,Dostęp wsparcia,16-ustawienia-zespol-bezpieczenstwo/60-09-dostep-wsparcia.md,runtime-screen,yes,/app/settings/dostep-wsparcia,/api/v1/settings/dostep-wsparcia,/v1/settings/dostep-wsparcia,settings.support-access.read,,settings.support-access.read,settings.read,,25-kontrakty-domenowe-i-api/settings.md,SettingsSupportAccessReadResponse / SettingsSupportAccessReadData; pola domenowe zgodne z contracts/api-schemas.ts
60.10,Warianty ustawień,16-ustawienia-zespol-bezpieczenstwo/60-10-warianty-ustawien.md,storybook-variants,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
70.01,Subskrypcja,17-subskrypcja-i-platnosci/70-01-subskrypcja.md,runtime-screen,yes,/app/billing/subskrypcja,/api/v1/billing/subskrypcja,/v1/billing/subskrypcja,billing.subscription.read,,billing.subscription.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingSubscriptionReadResponse / BillingSubscriptionReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.02,Użycie i limity,17-subskrypcja-i-platnosci/70-02-uzycie-i-limity.md,runtime-screen,yes,/app/billing/uzycie-i-limity,/api/v1/billing/uzycie-i-limity,/v1/billing/uzycie-i-limity,billing.usage-limits.read,,billing.usage-limits.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingUsageLimitsReadResponse / BillingUsageLimitsReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.03,Plany,17-subskrypcja-i-platnosci/70-03-plany.md,runtime-screen,yes,/app/billing/plany,/api/v1/billing/plany,/v1/billing/plany,billing.plans.read,,billing.plans.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingPlansReadResponse / BillingPlansReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.04,Faktury,17-subskrypcja-i-platnosci/70-04-faktury.md,runtime-screen,yes,/app/billing/faktury,/api/v1/billing/faktury,/v1/billing/faktury,billing.invoices.read,,billing.invoices.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingInvoicesReadResponse / BillingInvoicesReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.05,Płatności,17-subskrypcja-i-platnosci/70-05-platnosci.md,runtime-screen,yes,/app/billing/platnosci,/api/v1/billing/platnosci,/v1/billing/platnosci,billing.payments.read,,billing.payments.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingPaymentsReadResponse / BillingPaymentsReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.06,Zaległa płatność,17-subskrypcja-i-platnosci/70-06-zalegla-platnosc.md,runtime-screen,yes,/app/billing/zalegla-platnosc,/api/v1/billing/zalegla-platnosc,/v1/billing/zalegla-platnosc,billing.overdue-payment.read,,billing.overdue-payment.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingOverduePaymentReadResponse / BillingOverduePaymentReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.07,Korekty,17-subskrypcja-i-platnosci/70-07-korekty.md,runtime-screen,yes,/app/billing/korekty,/api/v1/billing/korekty,/v1/billing/korekty,billing.adjustments.read,,billing.adjustments.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingAdjustmentsReadResponse / BillingAdjustmentsReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.08,Zmiana i anulowanie,17-subskrypcja-i-platnosci/70-08-zmiana-i-anulowanie.md,runtime-screen,yes,/app/billing/zmiana-i-anulowanie,/api/v1/billing/zmiana-i-anulowanie,/v1/billing/zmiana-i-anulowanie,billing.change-cancel.read,,billing.change-cancel.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingChangeCancelReadResponse / BillingChangeCancelReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.09,Pilot do abonamentu,17-subskrypcja-i-platnosci/70-09-pilot-do-abonamentu.md,runtime-screen,yes,/app/billing/pilot-do-abonamentu,/api/v1/billing/pilot-do-abonamentu,/v1/billing/pilot-do-abonamentu,billing.pilot-to-subscription.read,,billing.pilot-to-subscription.read,billing.read,,25-kontrakty-domenowe-i-api/billing.md,BillingPilotToSubscriptionReadResponse / BillingPilotToSubscriptionReadData; pola domenowe zgodne z contracts/api-schemas.ts
70.10,Warianty billingowe,17-subskrypcja-i-platnosci/70-10-warianty-billingowe.md,storybook-variants,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
80.01,Centrum decyzji,18-wsparcie-marketingowe-decyzje-dzialania/80-01-centrum-decyzji.md,runtime-screen,yes,/app/decisions/centrum-decyzji,/api/v1/decisions/centrum-decyzji,/v1/decisions/centrum-decyzji,decisions.center.read,,decisions.center.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsCenterReadResponse / DecisionsCenterReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.02,Obserwacje,18-wsparcie-marketingowe-decyzje-dzialania/80-02-obserwacje.md,runtime-screen,yes,/app/decisions/obserwacje,/api/v1/decisions/obserwacje,/v1/decisions/obserwacje,decisions.observations.read,,decisions.observations.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsObservationsReadResponse / DecisionsObservationsReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.03,Rekomendacje,18-wsparcie-marketingowe-decyzje-dzialania/80-03-rekomendacje.md,runtime-screen,yes,/app/decisions/rekomendacje,/api/v1/decisions/rekomendacje,/v1/decisions/rekomendacje,decisions.rekomendacje.read,,decisions.rekomendacje.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsRekomendacjeReadResponse / DecisionsRekomendacjeReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.04,Rejestr decyzji,18-wsparcie-marketingowe-decyzje-dzialania/80-04-rejestr-decyzji.md,runtime-screen,yes,/app/decisions/rejestr-decyzji,/api/v1/decisions/rejestr-decyzji,/v1/decisions/rejestr-decyzji,decisions.registry.read,,decisions.registry.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsRegistryReadResponse / DecisionsRegistryReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.05,Brief działania,18-wsparcie-marketingowe-decyzje-dzialania/80-05-brief-dzialania.md,runtime-screen,yes,/app/decisions/brief-dzialania,/api/v1/decisions/brief-dzialania,/v1/decisions/brief-dzialania,decisions.action-brief.read,,decisions.action-brief.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsActionBriefReadResponse / DecisionsActionBriefReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.06,Szczegóły działania,18-wsparcie-marketingowe-decyzje-dzialania/80-06-szczegoly-dzialania.md,runtime-screen,yes,/app/decisions/szczegoly-dzialania/:resourceId,/api/v1/decisions/szczegoly-dzialania/{resourceId},/v1/decisions/szczegoly-dzialania/{resourceId},decisions.action-detail.read,,decisions.action-detail.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsActionDetailReadResponse / DecisionsActionDetailReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.07,Pomiar,18-wsparcie-marketingowe-decyzje-dzialania/80-07-pomiar.md,runtime-screen,yes,/app/decisions/pomiar,/api/v1/decisions/pomiar,/v1/decisions/pomiar,decisions.measurement.read,,decisions.measurement.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsMeasurementReadResponse / DecisionsMeasurementReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.08,Biblioteka działań,18-wsparcie-marketingowe-decyzje-dzialania/80-08-biblioteka-dzialan.md,runtime-screen,yes,/app/decisions/biblioteka-dzialan,/api/v1/decisions/biblioteka-dzialan,/v1/decisions/biblioteka-dzialan,decisions.action-library.read,,decisions.action-library.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsActionLibraryReadResponse / DecisionsActionLibraryReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.09,Powiązania z modułami i sprawami,18-wsparcie-marketingowe-decyzje-dzialania/80-09-powiazania-z-modulami-i-sprawami.md,runtime-screen,yes,/app/decisions/powiazania-z-modulami-i-sprawami,/api/v1/decisions/powiazania-z-modulami-i-sprawami,/v1/decisions/powiazania-z-modulami-i-sprawami,decisions.relations.read,,decisions.relations.read,decisions.read,,25-kontrakty-domenowe-i-api/decisions.md,DecisionsRelationsReadResponse / DecisionsRelationsReadData; pola domenowe zgodne z contracts/api-schemas.ts
80.10,Warianty decyzji i działań,18-wsparcie-marketingowe-decyzje-dzialania/80-10-warianty-decyzji-i-dzialan.md,storybook-variants,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
85.01,Strona główna pomocy,19-centrum-pomocy/85-01-strona-glowna-pomocy.md,runtime-screen,yes,/app/help/strona-glowna-pomocy,/api/v1/help/strona-glowna-pomocy,/v1/help/strona-glowna-pomocy,help.home.read,,help.home.read,help.read,,25-kontrakty-domenowe-i-api/help.md,HelpHomeReadResponse / HelpHomeReadData; pola domenowe zgodne z contracts/api-schemas.ts
85.02,Procedury,19-centrum-pomocy/85-02-procedury.md,runtime-screen,yes,/app/help/procedury/:resourceId,/api/v1/help/procedury/{resourceId},/v1/help/procedury/{resourceId},help.procedures.read,,help.procedures.read,help.read,,25-kontrakty-domenowe-i-api/help.md,HelpProceduresReadResponse / HelpProceduresReadData; pola domenowe zgodne z contracts/api-schemas.ts
85.03,Lista wyników,19-centrum-pomocy/85-03-lista-wynikow.md,runtime-screen,yes,/app/help/lista-wynikow,/api/v1/help/lista-wynikow,/v1/help/lista-wynikow,help.results.read,,help.results.read,help.read,,25-kontrakty-domenowe-i-api/help.md,HelpResultsReadResponse / HelpResultsReadData; pola domenowe zgodne z contracts/api-schemas.ts
85.04,Szczegóły procedury,19-centrum-pomocy/85-04-szczegoly-procedury.md,runtime-screen,yes,/app/help/szczegoly-procedury/:resourceId,/api/v1/help/szczegoly-procedury/{resourceId},/v1/help/szczegoly-procedury/{resourceId},help.procedure-detail.read,,help.procedure-detail.read,help.read,,25-kontrakty-domenowe-i-api/help.md,HelpProcedureDetailReadResponse / HelpProcedureDetailReadData; pola domenowe zgodne z contracts/api-schemas.ts
85.05,Zgłoszenie wsparcia,19-centrum-pomocy/85-05-zgloszenie-wsparcia.md,runtime-screen,yes,/app/help/zgloszenie-wsparcia/:resourceId,/api/v1/help/zgloszenie-wsparcia/{resourceId},/v1/help/zgloszenie-wsparcia/{resourceId},help.support-request.read,,help.support-request.read,help.read,,25-kontrakty-domenowe-i-api/help.md,HelpSupportRequestReadResponse / HelpSupportRequestReadData; pola domenowe zgodne z contracts/api-schemas.ts
85.06,Warianty Centrum Pomocy,19-centrum-pomocy/85-06-warianty-centrum-pomocy.md,storybook-variants,no,,,,,,,,,,Brak DTO runtime; dokument policy/variants opisuje kompozycję i warunki użycia.
