flow_id,flow_name,step_no,step_name,surface_doc,route,ui_action,operation_id,operation_kind,event_name,fixture_id,entry_condition,success_state,recoverable_error,resume_rule,postcondition,assertion,test_id
90.10,Kampania do decyzji budżetowej,4,Rekomendacja,08-kampanie-platne/31-07-rekomendacje-kontekst-domenowy.md,/app/campaigns/rekomendacje-kontekst-domenowy,"Na powierzchni „Rekomendacja” użytkownik uruchamia `campaigns.budget.recommendation.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",campaigns.budget.recommendation.read,query,e2e_90_10_04_campaigns_budget_recommendation_read,fixtures/e2e/90-10/04-rekomendacja.json,Warunek domenowy kampania do decyzji bud etowej rekomendacja: Aktor posiada `campaigns.read`; fixture ładuje request `fixtures/api/campaigns.budget.recommendation.read.request.json` i stan domeny wymagany dla kroku 4 procesu 90.10. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CampaignsBudgetRecommendationReadResponse` ma operationId `campaigns.budget.recommendation.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Rekomendacja” bez zamiany null na zero.","Odzyskanie kroku kampania do decyzji bud etowej rekomendacja: `BUDGET_DECISION_CONFLICT` dla kroku 4: zachowaj niesekretne dane formularza i route `/app/campaigns/rekomendacje-kontekst-domenowy`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia kampania do decyzji bud etowej rekomendacja: Checkpoint `E2E_90_10_04_rekomendacja` zapisuje zakończony step_no=4, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `campaigns.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Rekomendacja” obowiązuje domenowy warunek: operacja `campaigns.budget.recommendation.read` jest widoczna w audycie, fixture response `fixtures/api/campaigns.budget.recommendation.read.response.json` przechodzi walidację schema, a następna powierzchnia „Zatwierdzenie” jest osiągalna wyłącznie zgodnie z procesem 90.10.","Asercja domenowa kampania do decyzji bud etowej rekomendacja: Sprawdź operation kind `query`, capability `campaigns.read`, schema request/response, expected event `e2e_90_10_04_campaigns_budget_recommendation_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `BUDGET_DECISION_CONFLICT` w kontrolowanym scenariuszu błędu.",E2E_90_10_04_rekomendacja
90.10,Kampania do decyzji budżetowej,5,Zatwierdzenie,18-wsparcie-marketingowe-decyzje-dzialania/80-04-rejestr-decyzji.md,/app/decisions/rejestr-decyzji,Na powierzchni „Zatwierdzenie” użytkownik uruchamia `decisions.decision.record`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,decisions.decision.record,command,e2e_90_10_05_decisions_decision_record,fixtures/e2e/90-10/05-zatwierdzenie.json,Warunek domenowy kampania do decyzji bud etowej zatwierdzenie: Aktor posiada `decisions.write`; fixture ładuje request `fixtures/api/decisions.decision.record.request.json` i stan domeny wymagany dla kroku 5 procesu 90.10. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `decisions.decision.record`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Pomiar rezultatu”.","Odzyskanie kroku kampania do decyzji bud etowej zatwierdzenie: `BUDGET_DECISION_CONFLICT` dla kroku 5: zachowaj niesekretne dane formularza i route `/app/decisions/rejestr-decyzji`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia kampania do decyzji bud etowej zatwierdzenie: Checkpoint `E2E_90_10_05_zatwierdzenie` zapisuje zakończony step_no=5, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Zatwierdzenie” obowiązuje domenowy warunek: operacja `decisions.decision.record` jest widoczna w audycie, fixture response `fixtures/api/decisions.decision.record.response.json` przechodzi walidację schema, a następna powierzchnia „Pomiar rezultatu” jest osiągalna wyłącznie zgodnie z procesem 90.10.","Asercja domenowa kampania do decyzji bud etowej zatwierdzenie: Sprawdź operation kind `command`, capability `decisions.write`, schema request/response, expected event `e2e_90_10_05_decisions_decision_record`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `BUDGET_DECISION_CONFLICT` w kontrolowanym scenariuszu błędu.",E2E_90_10_05_zatwierdzenie
90.10,Kampania do decyzji budżetowej,6,Pomiar rezultatu,18-wsparcie-marketingowe-decyzje-dzialania/80-07-pomiar.md,/app/decisions/pomiar,"Na powierzchni „Pomiar rezultatu” użytkownik uruchamia `decisions.measurement.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",decisions.measurement.read,query,e2e_90_10_06_decisions_measurement_read,fixtures/e2e/90-10/06-pomiar-rezultatu.json,Warunek domenowy kampania do decyzji bud etowej pomiar rezultatu: Aktor posiada `decisions.read`; fixture ładuje request `fixtures/api/decisions.measurement.read.request.json` i stan domeny wymagany dla kroku 6 procesu 90.10. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DecisionsMeasurementReadResponse` ma operationId `decisions.measurement.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Pomiar rezultatu” bez zamiany null na zero.","Odzyskanie kroku kampania do decyzji bud etowej pomiar rezultatu: `BUDGET_DECISION_CONFLICT` dla kroku 6: zachowaj niesekretne dane formularza i route `/app/decisions/pomiar`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia kampania do decyzji bud etowej pomiar rezultatu: Checkpoint `E2E_90_10_06_pomiar-rezultatu` zapisuje zakończony step_no=6, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Pomiar rezultatu” obowiązuje domenowy warunek: operacja `decisions.measurement.read` jest widoczna w audycie, fixture response `fixtures/api/decisions.measurement.read.response.json` przechodzi walidację schema, a następna powierzchnia „stan końcowy procesu” jest osiągalna wyłącznie zgodnie z procesem 90.10.","Asercja domenowa kampania do decyzji bud etowej pomiar rezultatu: Sprawdź operation kind `query`, capability `decisions.read`, schema request/response, expected event `e2e_90_10_06_decisions_measurement_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `BUDGET_DECISION_CONFLICT` w kontrolowanym scenariuszu błędu.",E2E_90_10_06_pomiar-rezultatu
90.11,Segment do decyzji,1,Klienci,11-klienci/34-01-przeglad.md,/app/customers/przeglad,"Na powierzchni „Klienci” użytkownik uruchamia `customers.overview.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",customers.overview.read,query,e2e_90_11_01_customers_overview_read,fixtures/e2e/90-11/01-klienci.json,Warunek domenowy segment do decyzji klienci: Aktor posiada `customers.read`; fixture ładuje request `fixtures/api/customers.overview.read.request.json` i stan domeny wymagany dla kroku 1 procesu 90.11. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CustomersOverviewReadResponse` ma operationId `customers.overview.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Klienci” bez zamiany null na zero.","Odzyskanie kroku segment do decyzji klienci: `SEGMENT_DECISION_INVALID` dla kroku 1: zachowaj niesekretne dane formularza i route `/app/customers/przeglad`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia segment do decyzji klienci: Checkpoint `E2E_90_11_01_klienci` zapisuje zakończony step_no=1, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `customers.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Klienci” obowiązuje domenowy warunek: operacja `customers.overview.read` jest widoczna w audycie, fixture response `fixtures/api/customers.overview.read.response.json` przechodzi walidację schema, a następna powierzchnia „Segment” jest osiągalna wyłącznie zgodnie z procesem 90.11.","Asercja domenowa segment do decyzji klienci: Sprawdź operation kind `query`, capability `customers.read`, schema request/response, expected event `e2e_90_11_01_customers_overview_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SEGMENT_DECISION_INVALID` w kontrolowanym scenariuszu błędu.",E2E_90_11_01_klienci
90.11,Segment do decyzji,2,Segment,11-klienci/34-02-segmenty.md,/app/customers/segmenty,"Na powierzchni „Segment” użytkownik uruchamia `customers.segment.analyze`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",customers.segment.analyze,query,e2e_90_11_02_customers_segment_analyze,fixtures/e2e/90-11/02-segment.json,Warunek domenowy segment do decyzji segment: Aktor posiada `customers.read`; fixture ładuje request `fixtures/api/customers.segment.analyze.request.json` i stan domeny wymagany dla kroku 2 procesu 90.11. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CustomersSegmentAnalyzeResponse` ma operationId `customers.segment.analyze`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Segment” bez zamiany null na zero.","Odzyskanie kroku segment do decyzji segment: `SEGMENT_DECISION_INVALID` dla kroku 2: zachowaj niesekretne dane formularza i route `/app/customers/segmenty`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia segment do decyzji segment: Checkpoint `E2E_90_11_02_segment` zapisuje zakończony step_no=2, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `customers.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Segment” obowiązuje domenowy warunek: operacja `customers.segment.analyze` jest widoczna w audycie, fixture response `fixtures/api/customers.segment.analyze.response.json` przechodzi walidację schema, a następna powierzchnia „Kohorta” jest osiągalna wyłącznie zgodnie z procesem 90.11.","Asercja domenowa segment do decyzji segment: Sprawdź operation kind `query`, capability `customers.read`, schema request/response, expected event `e2e_90_11_02_customers_segment_analyze`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SEGMENT_DECISION_INVALID` w kontrolowanym scenariuszu błędu.",E2E_90_11_02_segment
90.11,Segment do decyzji,3,Kohorta,11-klienci/34-03-kohorty.md,/app/customers/kohorty,"Na powierzchni „Kohorta” użytkownik uruchamia `customers.cohorts.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",customers.cohorts.read,query,e2e_90_11_03_customers_cohorts_read,fixtures/e2e/90-11/03-kohorta.json,Warunek domenowy segment do decyzji kohorta: Aktor posiada `customers.read`; fixture ładuje request `fixtures/api/customers.cohorts.read.request.json` i stan domeny wymagany dla kroku 3 procesu 90.11. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `CustomersCohortsReadResponse` ma operationId `customers.cohorts.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Kohorta” bez zamiany null na zero.","Odzyskanie kroku segment do decyzji kohorta: `SEGMENT_DECISION_INVALID` dla kroku 3: zachowaj niesekretne dane formularza i route `/app/customers/kohorty`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia segment do decyzji kohorta: Checkpoint `E2E_90_11_03_kohorta` zapisuje zakończony step_no=3, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `customers.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Kohorta” obowiązuje domenowy warunek: operacja `customers.cohorts.read` jest widoczna w audycie, fixture response `fixtures/api/customers.cohorts.read.response.json` przechodzi walidację schema, a następna powierzchnia „Rekomendacja” jest osiągalna wyłącznie zgodnie z procesem 90.11.","Asercja domenowa segment do decyzji kohorta: Sprawdź operation kind `query`, capability `customers.read`, schema request/response, expected event `e2e_90_11_03_customers_cohorts_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SEGMENT_DECISION_INVALID` w kontrolowanym scenariuszu błędu.",E2E_90_11_03_kohorta
90.11,Segment do decyzji,4,Rekomendacja,18-wsparcie-marketingowe-decyzje-dzialania/80-03-rekomendacje.md,/app/decisions/rekomendacje,"Na powierzchni „Rekomendacja” użytkownik uruchamia `decisions.recommendation.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",decisions.recommendation.read,query,e2e_90_11_04_decisions_recommendation_read,fixtures/e2e/90-11/04-rekomendacja.json,Warunek domenowy segment do decyzji rekomendacja: Aktor posiada `decisions.read`; fixture ładuje request `fixtures/api/decisions.recommendation.read.request.json` i stan domeny wymagany dla kroku 4 procesu 90.11. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `DecisionsRecommendationReadResponse` ma operationId `decisions.recommendation.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Rekomendacja” bez zamiany null na zero.","Odzyskanie kroku segment do decyzji rekomendacja: `SEGMENT_DECISION_INVALID` dla kroku 4: zachowaj niesekretne dane formularza i route `/app/decisions/rekomendacje`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia segment do decyzji rekomendacja: Checkpoint `E2E_90_11_04_rekomendacja` zapisuje zakończony step_no=4, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Rekomendacja” obowiązuje domenowy warunek: operacja `decisions.recommendation.read` jest widoczna w audycie, fixture response `fixtures/api/decisions.recommendation.read.response.json` przechodzi walidację schema, a następna powierzchnia „Decyzja” jest osiągalna wyłącznie zgodnie z procesem 90.11.","Asercja domenowa segment do decyzji rekomendacja: Sprawdź operation kind `query`, capability `decisions.read`, schema request/response, expected event `e2e_90_11_04_decisions_recommendation_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SEGMENT_DECISION_INVALID` w kontrolowanym scenariuszu błędu.",E2E_90_11_04_rekomendacja
90.11,Segment do decyzji,5,Decyzja,18-wsparcie-marketingowe-decyzje-dzialania/80-04-rejestr-decyzji.md,/app/decisions/rejestr-decyzji,Na powierzchni „Decyzja” użytkownik uruchamia `decisions.decision.record`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,decisions.decision.record,command,e2e_90_11_05_decisions_decision_record,fixtures/e2e/90-11/05-decyzja.json,Warunek domenowy segment do decyzji decyzja: Aktor posiada `decisions.write`; fixture ładuje request `fixtures/api/decisions.decision.record.request.json` i stan domeny wymagany dla kroku 5 procesu 90.11. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `decisions.decision.record`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „Działanie”.","Odzyskanie kroku segment do decyzji decyzja: `SEGMENT_DECISION_INVALID` dla kroku 5: zachowaj niesekretne dane formularza i route `/app/decisions/rejestr-decyzji`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia segment do decyzji decyzja: Checkpoint `E2E_90_11_05_decyzja` zapisuje zakończony step_no=5, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Decyzja” obowiązuje domenowy warunek: operacja `decisions.decision.record` jest widoczna w audycie, fixture response `fixtures/api/decisions.decision.record.response.json` przechodzi walidację schema, a następna powierzchnia „Działanie” jest osiągalna wyłącznie zgodnie z procesem 90.11.","Asercja domenowa segment do decyzji decyzja: Sprawdź operation kind `command`, capability `decisions.write`, schema request/response, expected event `e2e_90_11_05_decisions_decision_record`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SEGMENT_DECISION_INVALID` w kontrolowanym scenariuszu błędu.",E2E_90_11_05_decyzja
90.11,Segment do decyzji,6,Działanie,18-wsparcie-marketingowe-decyzje-dzialania/80-05-brief-dzialania.md,/app/decisions/brief-dzialania,Na powierzchni „Działanie” użytkownik uruchamia `decisions.action.brief.create`. Formularz blokuje submit do czasu walidacji; mutacja przekazuje idempotency key i po powodzeniu blokuje ponowne kliknięcie.,decisions.action.brief.create,command,e2e_90_11_06_decisions_action_brief_create,fixtures/e2e/90-11/06-dzia-anie.json,Warunek domenowy segment do decyzji dzia anie: Aktor posiada `decisions.write`; fixture ładuje request `fixtures/api/decisions.action.brief.create.request.json` i stan domeny wymagany dla kroku 6 procesu 90.11. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Komenda zwraca applied/queued, audit event zawiera `decisions.action.brief.create`, a odczyt potwierdzający pokazuje zmianę wymaganą przed krokiem „stan końcowy procesu”.","Odzyskanie kroku segment do decyzji dzia anie: `SEGMENT_DECISION_INVALID` dla kroku 6: zachowaj niesekretne dane formularza i route `/app/decisions/brief-dzialania`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia segment do decyzji dzia anie: Checkpoint `E2E_90_11_06_dzialanie` zapisuje zakończony step_no=6, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `decisions.write` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Działanie” obowiązuje domenowy warunek: operacja `decisions.action.brief.create` jest widoczna w audycie, fixture response `fixtures/api/decisions.action.brief.create.response.json` przechodzi walidację schema, a następna powierzchnia „stan końcowy procesu” jest osiągalna wyłącznie zgodnie z procesem 90.11.","Asercja domenowa segment do decyzji dzia anie: Sprawdź operation kind `command`, capability `decisions.write`, schema request/response, expected event `e2e_90_11_06_decisions_action_brief_create`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `SEGMENT_DECISION_INVALID` w kontrolowanym scenariuszu błędu.",E2E_90_11_06_dzialanie
90.12,Spadek ruchu do działania,1,Ruch,12-ruch-i-lejek/35-01-przeglad-ruchu.md,/app/traffic/przeglad-ruchu,"Na powierzchni „Ruch” użytkownik uruchamia `traffic.overview.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",traffic.overview.read,query,e2e_90_12_01_traffic_overview_read,fixtures/e2e/90-12/01-ruch.json,Warunek domenowy spadek ruchu do dzia ania ruch: Aktor posiada `traffic.read`; fixture ładuje request `fixtures/api/traffic.overview.read.request.json` i stan domeny wymagany dla kroku 1 procesu 90.12. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `TrafficOverviewReadResponse` ma operationId `traffic.overview.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Ruch” bez zamiany null na zero.","Odzyskanie kroku spadek ruchu do dzia ania ruch: `TRAFFIC_DIAGNOSIS_INCOMPLETE` dla kroku 1: zachowaj niesekretne dane formularza i route `/app/traffic/przeglad-ruchu`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia spadek ruchu do dzia ania ruch: Checkpoint `E2E_90_12_01_ruch` zapisuje zakończony step_no=1, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `traffic.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Ruch” obowiązuje domenowy warunek: operacja `traffic.overview.read` jest widoczna w audycie, fixture response `fixtures/api/traffic.overview.read.response.json` przechodzi walidację schema, a następna powierzchnia „Lejek” jest osiągalna wyłącznie zgodnie z procesem 90.12.","Asercja domenowa spadek ruchu do dzia ania ruch: Sprawdź operation kind `query`, capability `traffic.read`, schema request/response, expected event `e2e_90_12_01_traffic_overview_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `TRAFFIC_DIAGNOSIS_INCOMPLETE` w kontrolowanym scenariuszu błędu.",E2E_90_12_01_ruch
90.12,Spadek ruchu do działania,2,Lejek,12-ruch-i-lejek/35-03-lejek-widok.md,/app/traffic/lejek-widok,"Na powierzchni „Lejek” użytkownik uruchamia `traffic.funnel.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",traffic.funnel.read,query,e2e_90_12_02_traffic_funnel_read,fixtures/e2e/90-12/02-lejek.json,Warunek domenowy spadek ruchu do dzia ania lejek: Aktor posiada `traffic.read`; fixture ładuje request `fixtures/api/traffic.funnel.read.request.json` i stan domeny wymagany dla kroku 2 procesu 90.12. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `TrafficFunnelReadResponse` ma operationId `traffic.funnel.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Lejek” bez zamiany null na zero.","Odzyskanie kroku spadek ruchu do dzia ania lejek: `TRAFFIC_DIAGNOSIS_INCOMPLETE` dla kroku 2: zachowaj niesekretne dane formularza i route `/app/traffic/lejek-widok`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia spadek ruchu do dzia ania lejek: Checkpoint `E2E_90_12_02_lejek` zapisuje zakończony step_no=2, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `traffic.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Lejek” obowiązuje domenowy warunek: operacja `traffic.funnel.read` jest widoczna w audycie, fixture response `fixtures/api/traffic.funnel.read.response.json` przechodzi walidację schema, a następna powierzchnia „Wykrycie spadku” jest osiągalna wyłącznie zgodnie z procesem 90.12.","Asercja domenowa spadek ruchu do dzia ania lejek: Sprawdź operation kind `query`, capability `traffic.read`, schema request/response, expected event `e2e_90_12_02_traffic_funnel_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `TRAFFIC_DIAGNOSIS_INCOMPLETE` w kontrolowanym scenariuszu błędu.",E2E_90_12_02_lejek
90.12,Spadek ruchu do działania,3,Wykrycie spadku,12-ruch-i-lejek/35-07-jakosc-zdarzen.md,/app/traffic/jakosc-zdarzen,"Na powierzchni „Wykrycie spadku” użytkownik uruchamia `traffic.event-quality.read`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",traffic.event-quality.read,query,e2e_90_12_03_traffic_event_quality_read,fixtures/e2e/90-12/03-wykrycie-spadku.json,Warunek domenowy spadek ruchu do dzia ania wykrycie spadku: Aktor posiada `traffic.read`; fixture ładuje request `fixtures/api/traffic.event-quality.read.request.json` i stan domeny wymagany dla kroku 3 procesu 90.12. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `TrafficEventQualityReadResponse` ma operationId `traffic.event-quality.read`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Wykrycie spadku” bez zamiany null na zero.","Odzyskanie kroku spadek ruchu do dzia ania wykrycie spadku: `TRAFFIC_DIAGNOSIS_INCOMPLETE` dla kroku 3: zachowaj niesekretne dane formularza i route `/app/traffic/jakosc-zdarzen`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia spadek ruchu do dzia ania wykrycie spadku: Checkpoint `E2E_90_12_03_wykrycie-spadku` zapisuje zakończony step_no=3, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `traffic.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Wykrycie spadku” obowiązuje domenowy warunek: operacja `traffic.event-quality.read` jest widoczna w audycie, fixture response `fixtures/api/traffic.event-quality.read.response.json` przechodzi walidację schema, a następna powierzchnia „Diagnoza” jest osiągalna wyłącznie zgodnie z procesem 90.12.","Asercja domenowa spadek ruchu do dzia ania wykrycie spadku: Sprawdź operation kind `query`, capability `traffic.read`, schema request/response, expected event `e2e_90_12_03_traffic_event_quality_read`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `TRAFFIC_DIAGNOSIS_INCOMPLETE` w kontrolowanym scenariuszu błędu.",E2E_90_12_03_wykrycie-spadku
90.12,Spadek ruchu do działania,4,Diagnoza,08-kampanie-platne/31-06-diagnostyka.md,/app/campaigns/diagnostyka,"Na powierzchni „Diagnoza” użytkownik uruchamia `traffic.drop.diagnose`. Odczyt zachowuje aktualny route, filtry i focus; nie emituje zdarzenia mutacji.",traffic.drop.diagnose,query,e2e_90_12_04_traffic_drop_diagnose,fixtures/e2e/90-12/04-diagnoza.json,Warunek domenowy spadek ruchu do dzia ania diagnoza: Aktor posiada `traffic.read`; fixture ładuje request `fixtures/api/traffic.drop.diagnose.request.json` i stan domeny wymagany dla kroku 4 procesu 90.12. Poprzedni krok zakończył się potwierdzonym postcondition albo jest to punkt startowy.,"Odpowiedź `TrafficDropDiagnoseResponse` ma operationId `traffic.drop.diagnose`, brak ApiProblem krytycznego, a UI renderuje dane kroku „Diagnoza” bez zamiany null na zero.","Odzyskanie kroku spadek ruchu do dzia ania diagnoza: `TRAFFIC_DIAGNOSIS_INCOMPLETE` dla kroku 4: zachowaj niesekretne dane formularza i route `/app/campaigns/diagnostyka`, pokaż correlationId oraz akcję retry tylko dla błędu oznaczonego `recoverable=true`; błąd capability kończy proces bez retry.","Reguła wznowienia spadek ruchu do dzia ania diagnoza: Checkpoint `E2E_90_12_04_diagnoza` zapisuje zakończony step_no=4, operationId i identyfikatory zasobów z response fixture. Po wznowieniu system ponownie sprawdza `traffic.read` i odczytuje aktualny stan; komendy nie są automatycznie odtwarzane bez tego samego idempotency key.","Po kroku „Diagnoza” obowiązuje domenowy warunek: operacja `traffic.drop.diagnose` jest widoczna w audycie, fixture response `fixtures/api/traffic.drop.diagnose.response.json` przechodzi walidację schema, a następna powierzchnia „Rekomendacja” jest osiągalna wyłącznie zgodnie z procesem 90.12.","Asercja domenowa spadek ruchu do dzia ania diagnoza: Sprawdź operation kind `query`, capability `traffic.read`, schema request/response, expected event `e2e_90_12_04_traffic_drop_diagnose`, brak podwójnego efektu, prawidłowy focus po zmianie powierzchni oraz kod `TRAFFIC_DIAGNOSIS_INCOMPLETE` w kontrolowanym scenariuszu błędu.",E2E_90_12_04_diagnoza
